,TIC,sec,ec_long,ec_lat,num_s
7677,103231393,74,314.0061353205732,54.49009457878469,7
7678,103231393,75,314.0061353205732,54.49009457878469,7
7679,103231393,81,314.0061353205732,54.49009457878469,7
7680,103231393,82,314.0061353205732,54.49009457878469,7
7681,103175512,25,78.46250416341366,52.86222959886538,8
7682,103175512,26,78.46250416341366,52.86222959886538,8
7683,103175512,52,78.46250416341366,52.86222959886538,8
7684,103175512,53,78.46250416341366,52.86222959886538,8
7685,103175512,59,78.46250416341366,52.86222959886538,8
7686,103175512,73,78.46250416341366,52.86222959886538,8
7687,103175512,79,78.46250416341366,52.86222959886538,8
7688,103175512,86,78.46250416341366,52.86222959886538,8
7689,103186949,9,184.56514586677724,-51.64784045143365,4
7690,103186949,10,184.56514586677724,-51.64784045143365,4
7691,103186949,36,184.56514586677724,-51.64784045143365,4
7692,103186949,90,184.56514586677724,-51.64784045143365,4
7693,127847922,92,292.7866687423082,-1.9414632215760361,1
7694,152363888,10,188.3831332459528,-36.228782710278075,4
7695,152363888,36,188.3831332459528,-36.228782710278075,4
7696,152363888,63,188.3831332459528,-36.228782710278075,4
7697,152363888,90,188.3831332459528,-36.228782710278075,4
7698,152332064,12,260.6374548981616,-7.261520909491847,3
7699,152332064,39,260.6374548981616,-7.261520909491847,3
7700,152332064,91,260.6374548981616,-7.261520909491847,3
7701,152473055,4,40.64332688950342,-64.60415000656536,4
7702,152473055,5,40.64332688950342,-64.60415000656536,4
7703,152473055,30,40.64332688950342,-64.60415000656536,4
7704,152473055,31,40.64332688950342,-64.60415000656536,4
7705,152478727,3,40.43533415240641,-65.76004779479815,3
7706,152478727,5,40.43533415240641,-65.76004779479815,3
7707,152478727,30,40.43533415240641,-65.76004779479815,3
7708,152449405,12,260.8458050393211,-9.564162743011721,5
7709,152449405,39,260.8458050393211,-9.564162743011721,5
7710,152449405,66,260.8458050393211,-9.564162743011721,5
7711,152449405,91,260.8458050393211,-9.564162743011721,5
7712,152449405,93,260.8458050393211,-9.564162743011721,5
7713,103412393,9,181.61680781524998,-48.31081935543114,5
7714,103412393,10,181.61680781524998,-48.31081935543114,5
7715,103412393,36,181.61680781524998,-48.31081935543114,5
7716,103412393,63,181.61680781524998,-48.31081935543114,5
7717,103412393,90,181.61680781524998,-48.31081935543114,5
7718,103310092,19,80.2967566711782,53.4982196597294,9
7719,103310092,25,80.2967566711782,53.4982196597294,9
7720,103310092,26,80.2967566711782,53.4982196597294,9
7721,103310092,52,80.2967566711782,53.4982196597294,9
7722,103310092,53,80.2967566711782,53.4982196597294,9
7723,103310092,59,80.2967566711782,53.4982196597294,9
7724,103310092,73,80.2967566711782,53.4982196597294,9
7725,103310092,79,80.2967566711782,53.4982196597294,9
7726,103310092,86,80.2967566711782,53.4982196597294,9
7727,103359967,14,312.2793802915272,50.966761246272185,8
7728,103359967,41,312.2793802915272,50.966761246272185,8
7729,103359967,54,312.2793802915272,50.966761246272185,8
7730,103359967,55,312.2793802915272,50.966761246272185,8
7731,103359967,74,312.2793802915272,50.966761246272185,8
7732,103359967,75,312.2793802915272,50.966761246272185,8
7733,103359967,81,312.2793802915272,50.966761246272185,8
7734,103359967,82,312.2793802915272,50.966761246272185,8
7735,128057356,7,126.4443195929004,-44.519260959693234,4
7736,128057356,34,126.4443195929004,-44.519260959693234,4
7737,128057356,61,126.4443195929004,-44.519260959693234,4
7738,128057356,88,126.4443195929004,-44.519260959693234,4
7739,152571918,4,44.37041273058669,-65.10189724388022,4
7740,152571918,5,44.37041273058669,-65.10189724388022,4
7741,152571918,31,44.37041273058669,-65.10189724388022,4
7742,152571918,32,44.37041273058669,-65.10189724388022,4
7743,152738837,36,184.3607378228515,-9.503908056086868,5
7744,152738837,46,184.3607378228515,-9.503908056086868,5
7745,152738837,63,184.3607378228515,-9.503908056086868,5
7746,152738837,90,184.3607378228515,-9.503908056086868,5
7747,152738837,91,184.3607378228515,-9.503908056086868,5
7748,152624787,27,298.32537225757574,-15.053208421269629,3
7749,152624787,67,298.32537225757574,-15.053208421269629,3
7750,152624787,94,298.32537225757574,-15.053208421269629,3
7751,152746198,27,299.8159641437345,-11.832722572828885,3
7752,152746198,67,299.8159641437345,-11.832722572828885,3
7753,152746198,94,299.8159641437345,-11.832722572828885,3
7754,152796589,27,299.6768413718381,-12.712311735686573,3
7755,152796589,67,299.6768413718381,-12.712311735686573,3
7756,152796589,94,299.6768413718381,-12.712311735686573,3
7757,177672630,54,287.8398327308622,25.781470638223787,2
7758,177672630,80,287.8398327308622,25.781470638223787,2
7759,103566595,19,80.12089706475012,49.82967803741112,9
7760,103566595,25,80.12089706475012,49.82967803741112,9
7761,103566595,26,80.12089706475012,49.82967803741112,9
7762,103566595,52,80.12089706475012,49.82967803741112,9
7763,103566595,53,80.12089706475012,49.82967803741112,9
7764,103566595,59,80.12089706475012,49.82967803741112,9
7765,103566595,73,80.12089706475012,49.82967803741112,9
7766,103566595,79,80.12089706475012,49.82967803741112,9
7767,103566595,86,80.12089706475012,49.82967803741112,9
7768,103690782,14,120.12424439494744,54.30639237247742,8
7769,103690782,20,120.12424439494744,54.30639237247742,8
7770,103690782,21,120.12424439494744,54.30639237247742,8
7771,103690782,40,120.12424439494744,54.30639237247742,8
7772,103690782,41,120.12424439494744,54.30639237247742,8
7773,103690782,47,120.12424439494744,54.30639237247742,8
7774,103690782,60,120.12424439494744,54.30639237247742,8
7775,103690782,74,120.12424439494744,54.30639237247742,8
7776,103697179,10,205.63276418816784,-23.39318985523897,2
7777,103697179,64,205.63276418816784,-23.39318985523897,2
7778,103697955,10,204.88946741605713,-22.154341279521685,3
7779,103697955,37,204.88946741605713,-22.154341279521685,3
7780,103697955,64,204.88946741605713,-22.154341279521685,3
7781,103692670,14,122.84511540804299,52.631815746722104,7
7782,103692670,20,122.84511540804299,52.631815746722104,7
7783,103692670,21,122.84511540804299,52.631815746722104,7
7784,103692670,40,122.84511540804299,52.631815746722104,7
7785,103692670,41,122.84511540804299,52.631815746722104,7
7786,103692670,47,122.84511540804299,52.631815746722104,7
7787,103692670,74,122.84511540804299,52.631815746722104,7
7788,128495519,16,359.87863117596976,44.041936542659194,3
7789,128495519,56,359.87863117596976,44.041936542659194,3
7790,128495519,83,359.87863117596976,44.041936542659194,3
7791,152854208,10,186.92740821491185,-9.928973751560074,6
7792,152854208,36,186.92740821491185,-9.928973751560074,6
7793,152854208,46,186.92740821491185,-9.928973751560074,6
7794,152854208,63,186.92740821491185,-9.928973751560074,6
7795,152854208,90,186.92740821491185,-9.928973751560074,6
7796,152854208,91,186.92740821491185,-9.928973751560074,6
7797,152951842,7,129.9190568554388,-44.74154336252559,4
7798,152951842,8,129.9190568554388,-44.74154336252559,4
7799,152951842,34,129.9190568554388,-44.74154336252559,4
7800,152951842,61,129.9190568554388,-44.74154336252559,4
7801,153027837,3,23.23381317199709,-59.919544228022076,4
7802,153027837,4,23.23381317199709,-59.919544228022076,4
7803,153027837,30,23.23381317199709,-59.919544228022076,4
7804,153027837,31,23.23381317199709,-59.919544228022076,4
7805,177754717,7,107.99263617621477,-23.437452570919657,3
7806,177754717,33,107.99263617621477,-23.437452570919657,3
7807,177754717,87,107.99263617621477,-23.437452570919657,3
7808,177793615,7,109.71829069249308,-28.30071554007992,3
7809,177793615,33,109.71829069249308,-28.30071554007992,3
7810,177793615,87,109.71829069249308,-28.30071554007992,3
7811,103754466,14,126.46506828442419,51.24939085735548,7
7812,103754466,21,126.46506828442419,51.24939085735548,7
7813,103754466,41,126.46506828442419,51.24939085735548,7
7814,103754466,47,126.46506828442419,51.24939085735548,7
7815,103754466,48,126.46506828442419,51.24939085735548,7
7816,103754466,74,126.46506828442419,51.24939085735548,7
7817,103754466,75,126.46506828442419,51.24939085735548,7
7818,103916576,10,207.3062274473217,-24.41325126976154,3
7819,103916576,37,207.3062274473217,-24.41325126976154,3
7820,103916576,64,207.3062274473217,-24.41325126976154,3
7821,128692749,16,0.2243896173398931,42.91638584907676,3
7822,128692749,56,0.2243896173398931,42.91638584907676,3
7823,128692749,83,0.2243896173398931,42.91638584907676,3
7824,128703021,11,232.66961968364515,-29.43834686526205,3
7825,128703021,38,232.66961968364515,-29.43834686526205,3
7826,128703021,65,232.66961968364515,-29.43834686526205,3
7827,153072777,91,249.69975864348683,12.479959018784246,1
7828,128709723,13,292.29474071482264,-24.92467222186086,4
7829,128709723,27,292.29474071482264,-24.92467222186086,4
7830,128709723,67,292.29474071482264,-24.92467222186086,4
7831,128709723,94,292.29474071482264,-24.92467222186086,4
7832,153079294,12,240.7700968946189,-22.200966481085167,3
7833,153079294,38,240.7700968946189,-22.200966481085167,3
7834,153079294,65,240.7700968946189,-22.200966481085167,3
7835,178000713,7,115.41487883703029,-23.449206318378334,2
7836,178000713,34,115.41487883703029,-23.449206318378334,2
7837,178107694,18,57.783319801345826,20.001455882692927,3
7838,178107694,58,57.783319801345826,20.001455882692927,3
7839,178107694,85,57.783319801345826,20.001455882692927,3
7840,178048167,18,57.540926951374395,20.303601108654675,3
